type_1,type_2,buy_price,sale_price,product_id
裤子,游泳裤,146,147,S006954
鞋子,拖鞋,52,99,S000997
裤子,游泳裤,93,104,S001499
鞋子,跑鞋,148,172,S002546
鞋子,跑鞋,70,111,S002124
上衣,T恤,174,183,S003639
鞋子,跑鞋,168,202,S009672
裤子,游泳裤,198,216,S005098
裤子,长裤,191,234,S001718
鞋子,凉鞋,176,176,S003710
上衣,冲锋衣,64,92,S009718
鞋子,跑鞋,140,145,S005298
裤子,中裤,62,71,S004854
上衣,羽绒服,199,200,S007045
上衣,T恤,63,84,S002834
裤子,中裤,145,168,S003404
上衣,T恤,197,241,S005838
鞋子,拖鞋,126,147,S008315
鞋子,凉鞋,198,226,S001323
上衣,冲锋衣,81,108,S004398
鞋子,凉鞋,142,170,S006820
裤子,中裤,79,117,S001782
上衣,羽绒服,136,153,S004254
鞋子,跑鞋,185,215,S001995
上衣,冲锋衣,100,120,S006689
裤子,游泳裤,124,131,S001979
上衣,冲锋衣,149,171,S008923
裤子,长裤,164,174,S001309
鞋子,凉鞋,106,154,S008821
裤子,长裤,57,77,S009213
裤子,游泳裤,61,110,S008550
裤子,中裤,90,131,S002530
裤子,游泳裤,93,128,S001617
上衣,羽绒服,131,159,S001891
上衣,冲锋衣,194,219,S008267
上衣,冲锋衣,174,203,S007879
鞋子,跑鞋,176,210,S008891
上衣,羽绒服,67,115,S003237
裤子,游泳裤,116,129,S001002
鞋子,凉鞋,169,209,S004183
鞋子,拖鞋,72,108,S008214
上衣,冲锋衣,89,110,S006009
上衣,冲锋衣,168,204,S004418
裤子,游泳裤,101,120,S008657
上衣,T恤,69,114,S002496
裤子,游泳裤,171,171,S001318
裤子,中裤,63,83,S005568
裤子,中裤,64,67,S008865
上衣,羽绒服,86,100,S000144
裤子,中裤,139,169,S001320
裤子,游泳裤,145,174,S004722
鞋子,凉鞋,86,102,S005312
鞋子,凉鞋,82,90,S005762
鞋子,凉鞋,85,110,S003705
鞋子,跑鞋,68,72,S006636
裤子,游泳裤,122,160,S001818
裤子,游泳裤,178,193,S003580
上衣,冲锋衣,102,124,S004486
裤子,中裤,101,138,S007779
鞋子,拖鞋,198,241,S002138
上衣,羽绒服,88,120,S009397
鞋子,拖鞋,115,146,S007200
鞋子,凉鞋,67,71,S004766
鞋子,拖鞋,69,80,S003560
上衣,羽绒服,187,200,S004091
鞋子,拖鞋,87,136,S000373
上衣,冲锋衣,137,163,S005031
鞋子,凉鞋,186,199,S007284
裤子,长裤,182,206,S008317
上衣,羽绒服,116,159,S000887
裤子,游泳裤,52,86,S001688
裤子,游泳裤,191,221,S003945
上衣,T恤,76,85,S001045
裤子,中裤,150,191,S000060
上衣,羽绒服,181,185,S004935
裤子,长裤,81,105,S006378
鞋子,拖鞋,128,160,S003150
鞋子,跑鞋,97,131,S003417
裤子,中裤,51,67,S004016
鞋子,凉鞋,89,105,S004181
上衣,冲锋衣,152,174,S004214
裤子,长裤,60,65,S004445
裤子,游泳裤,150,184,S004873
裤子,长裤,118,150,S006558
上衣,冲锋衣,187,213,S000204
鞋子,凉鞋,184,219,S000867
鞋子,拖鞋,199,225,S004946
鞋子,跑鞋,74,89,S009844
上衣,T恤,64,82,S007479
鞋子,跑鞋,53,94,S004610
裤子,游泳裤,157,161,S002381
上衣,冲锋衣,84,105,S007604
裤子,中裤,112,151,S009399
鞋子,跑鞋,151,187,S009903
鞋子,凉鞋,72,90,S006526
裤子,游泳裤,104,148,S001234
裤子,长裤,103,139,S009027
鞋子,拖鞋,81,86,S000247
鞋子,拖鞋,76,99,S003159
上衣,冲锋衣,105,128,S000436
鞋子,凉鞋,93,107,S000989
上衣,T恤,142,187,S009360
鞋子,拖鞋,55,71,S002106
上衣,T恤,176,218,S006244
上衣,冲锋衣,99,102,S004683
裤子,中裤,198,246,S002768
鞋子,凉鞋,152,178,S005367
裤子,长裤,115,131,S003637
鞋子,跑鞋,101,150,S003277
上衣,T恤,121,136,S004259
裤子,长裤,161,200,S005124
上衣,羽绒服,147,192,S009055
鞋子,凉鞋,91,108,S007985
上衣,T恤,56,59,S001799
裤子,长裤,73,73,S002208
上衣,羽绒服,166,183,S000825
裤子,游泳裤,166,168,S002692
上衣,羽绒服,70,82,S001755
鞋子,跑鞋,174,219,S004364
裤子,游泳裤,191,212,S002861
裤子,中裤,148,154,S006118
鞋子,凉鞋,196,209,S000972
鞋子,拖鞋,54,66,S005272
鞋子,凉鞋,54,55,S005695
裤子,游泳裤,196,235,S000945
裤子,中裤,152,170,S009347
裤子,中裤,173,208,S001834
鞋子,拖鞋,58,90,S003185
上衣,冲锋衣,176,224,S002715
鞋子,拖鞋,92,96,S009769
裤子,游泳裤,173,212,S000073
鞋子,跑鞋,57,95,S009102
裤子,长裤,58,82,S005455
上衣,羽绒服,181,197,S003949
鞋子,跑鞋,95,142,S009910
裤子,长裤,149,169,S007994
鞋子,凉鞋,171,197,S001411
裤子,游泳裤,83,115,S003545
裤子,游泳裤,61,106,S000428
裤子,长裤,162,207,S009605
上衣,羽绒服,107,154,S008935
上衣,冲锋衣,73,107,S004225
裤子,长裤,90,113,S008128
裤子,中裤,79,100,S004483
上衣,羽绒服,132,132,S001846
裤子,长裤,130,163,S008771
鞋子,跑鞋,113,161,S008108
上衣,羽绒服,111,130,S007444
鞋子,跑鞋,98,144,S007945
鞋子,拖鞋,188,194,S009537
鞋子,跑鞋,55,82,S005654
裤子,中裤,135,157,S006305
上衣,冲锋衣,133,182,S007400
裤子,游泳裤,167,206,S006453
上衣,羽绒服,128,136,S004143
裤子,游泳裤,196,222,S001752
上衣,T恤,95,98,S001734
裤子,游泳裤,94,120,S006436
上衣,T恤,156,169,S005896
鞋子,跑鞋,155,190,S003909
裤子,游泳裤,58,68,S009949
鞋子,跑鞋,161,202,S007299
裤子,长裤,74,90,S009579
上衣,T恤,69,93,S005777
上衣,T恤,129,169,S000927
裤子,长裤,135,156,S007495
鞋子,凉鞋,72,91,S005436
裤子,游泳裤,80,109,S002569
鞋子,拖鞋,141,146,S005996
鞋子,拖鞋,111,121,S001829
裤子,中裤,128,166,S002429
裤子,中裤,58,105,S001779
上衣,冲锋衣,176,187,S001938
裤子,长裤,134,166,S007434
裤子,长裤,184,202,S000771
鞋子,跑鞋,77,119,S007583
鞋子,跑鞋,84,97,S008659
上衣,羽绒服,88,123,S000999
上衣,T恤,65,92,S003948
鞋子,凉鞋,154,169,S002689
鞋子,拖鞋,130,162,S002287
上衣,冲锋衣,80,81,S006892
上衣,羽绒服,67,77,S009066
上衣,冲锋衣,169,190,S001363
上衣,羽绒服,101,133,S008611
上衣,冲锋衣,190,238,S004576
上衣,冲锋衣,191,196,S000011
上衣,羽绒服,193,196,S004816
上衣,羽绒服,99,121,S007149
鞋子,凉鞋,159,162,S002924
鞋子,拖鞋,184,187,S003194
鞋子,凉鞋,157,188,S008884
裤子,游泳裤,118,135,S009962
上衣,冲锋衣,100,123,S007757
裤子,长裤,142,156,S002960
上衣,冲锋衣,155,167,S002278
上衣,羽绒服,69,101,S004128
鞋子,拖鞋,111,114,S001252
上衣,T恤,146,161,S006654
上衣,T恤,96,129,S005907
上衣,冲锋衣,102,117,S001634
裤子,游泳裤,95,128,S008723
上衣,羽绒服,164,198,S001058
鞋子,拖鞋,95,141,S001630
上衣,冲锋衣,154,185,S006319
鞋子,跑鞋,156,192,S004443
鞋子,拖鞋,94,138,S000168
鞋子,拖鞋,84,101,S005186
鞋子,跑鞋,128,155,S005234
裤子,游泳裤,60,73,S004988
鞋子,凉鞋,51,88,S006200
鞋子,跑鞋,162,196,S005551
裤子,长裤,51,66,S001503
裤子,长裤,96,121,S008546
裤子,中裤,51,81,S008814
鞋子,跑鞋,106,153,S006134
上衣,冲锋衣,146,185,S009766
裤子,中裤,98,130,S003401
鞋子,凉鞋,184,200,S009354
上衣,T恤,138,187,S008189
鞋子,凉鞋,157,197,S001133
鞋子,凉鞋,148,194,S008726
上衣,冲锋衣,173,177,S002048
裤子,长裤,176,200,S000870
裤子,游泳裤,141,159,S008704
裤子,游泳裤,65,103,S005374
上衣,羽绒服,195,197,S000484
鞋子,凉鞋,143,165,S005687
上衣,羽绒服,179,209,S009201
裤子,中裤,137,161,S004569
裤子,中裤,117,147,S002583
鞋子,拖鞋,196,230,S003093
裤子,长裤,142,159,S006342
裤子,长裤,70,118,S004612
上衣,T恤,102,122,S007999
上衣,冲锋衣,157,191,S005362
鞋子,拖鞋,60,87,S009375
上衣,冲锋衣,198,225,S006113
鞋子,凉鞋,100,131,S003455
鞋子,拖鞋,158,172,S000009
裤子,长裤,105,114,S003332
裤子,长裤,144,181,S004497
上衣,羽绒服,148,167,S003987
上衣,羽绒服,82,84,S005170
鞋子,跑鞋,172,181,S009216
鞋子,拖鞋,63,70,S004096
鞋子,跑鞋,185,196,S003345
上衣,冲锋衣,89,130,S006391
裤子,中裤,52,85,S009539
鞋子,拖鞋,143,154,S008188
上衣,冲锋衣,190,217,S003385
上衣,T恤,162,176,S004217
鞋子,跑鞋,70,108,S006831
裤子,游泳裤,136,172,S006432
鞋子,凉鞋,161,193,S006301
裤子,长裤,70,90,S001319
上衣,T恤,62,74,S008250
裤子,长裤,159,187,S006547
裤子,长裤,112,149,S001177
裤子,游泳裤,118,157,S005427
鞋子,拖鞋,193,229,S004900
鞋子,凉鞋,161,187,S002087
裤子,中裤,85,99,S001561
鞋子,拖鞋,168,171,S002654
裤子,游泳裤,100,143,S002338
上衣,T恤,54,90,S003151
裤子,中裤,145,150,S002094
裤子,游泳裤,176,200,S003618
裤子,中裤,78,102,S004760
裤子,中裤,116,132,S007800
上衣,T恤,155,172,S003230
鞋子,跑鞋,163,206,S007465
鞋子,跑鞋,125,129,S009006
裤子,游泳裤,79,102,S006276
鞋子,凉鞋,84,129,S004972
鞋子,跑鞋,83,95,S008667
鞋子,拖鞋,124,131,S003235
上衣,T恤,150,175,S001384
鞋子,凉鞋,61,89,S003010
裤子,长裤,197,201,S001077
上衣,羽绒服,132,177,S001038
裤子,中裤,113,129,S000934
裤子,游泳裤,134,143,S000944
鞋子,拖鞋,188,213,S003572
裤子,中裤,84,131,S007798
裤子,中裤,155,155,S009627
上衣,羽绒服,72,77,S008060
鞋子,拖鞋,136,178,S006177
裤子,游泳裤,80,109,S009273
上衣,T恤,108,130,S006679
上衣,T恤,96,124,S000895
鞋子,拖鞋,104,129,S001151
上衣,冲锋衣,189,190,S000430
鞋子,跑鞋,148,161,S002516
裤子,长裤,108,154,S003665
上衣,冲锋衣,195,223,S009380
鞋子,跑鞋,173,211,S007450
裤子,长裤,122,144,S008840
鞋子,拖鞋,145,149,S002071
鞋子,凉鞋,129,154,S006010
鞋子,凉鞋,160,197,S003896
鞋子,拖鞋,108,153,S006163
鞋子,跑鞋,79,94,S000705
裤子,游泳裤,175,218,S006660
上衣,羽绒服,111,120,S009561
裤子,长裤,158,168,S008540
裤子,游泳裤,132,133,S004369
裤子,游泳裤,183,187,S005081
裤子,游泳裤,105,111,S006267
裤子,中裤,139,153,S006989
裤子,中裤,80,108,S006680
上衣,羽绒服,137,178,S007644
裤子,游泳裤,58,89,S004695
鞋子,凉鞋,136,181,S008187
上衣,冲锋衣,141,162,S000423
裤子,游泳裤,102,113,S001099
裤子,游泳裤,54,87,S009243
裤子,长裤,176,180,S002358
鞋子,凉鞋,171,216,S007260
鞋子,跑鞋,81,93,S002826
鞋子,跑鞋,63,104,S003349
上衣,T恤,175,224,S003952
上衣,T恤,170,206,S005166
鞋子,拖鞋,138,168,S009620
上衣,T恤,85,121,S009570
裤子,长裤,156,190,S009048
上衣,羽绒服,123,150,S003203
上衣,冲锋衣,58,78,S006573
鞋子,拖鞋,142,164,S001108
裤子,长裤,154,180,S000693
上衣,T恤,131,175,S003046
上衣,冲锋衣,165,177,S002948
鞋子,凉鞋,50,84,S009891
裤子,游泳裤,93,130,S004313
鞋子,拖鞋,149,165,S001156
裤子,中裤,80,99,S009717
上衣,冲锋衣,183,224,S004302
上衣,羽绒服,130,145,S004866
鞋子,凉鞋,136,167,S009474
鞋子,拖鞋,119,152,S008284
裤子,游泳裤,117,118,S000924
上衣,羽绒服,52,95,S007265
上衣,T恤,149,158,S009473
上衣,T恤,163,193,S006583
鞋子,拖鞋,190,213,S002680
上衣,羽绒服,141,173,S007518
鞋子,跑鞋,183,229,S009869
上衣,羽绒服,147,185,S007363
鞋子,跑鞋,153,162,S002874
裤子,中裤,95,102,S007303
上衣,羽绒服,59,93,S009392
鞋子,拖鞋,110,132,S003088
裤子,中裤,184,208,S008235
上衣,T恤,56,60,S001899
鞋子,跑鞋,133,164,S003006
鞋子,拖鞋,194,242,S008379
上衣,T恤,86,119,S005460
上衣,T恤,182,200,S000516
上衣,T恤,168,201,S002720
鞋子,跑鞋,102,150,S000310
上衣,羽绒服,191,194,S007366
裤子,中裤,112,122,S005808
上衣,冲锋衣,122,152,S000289
上衣,冲锋衣,113,136,S007878
鞋子,凉鞋,115,149,S003008
裤子,长裤,162,209,S004426
裤子,长裤,173,185,S008945
上衣,冲锋衣,109,119,S000074
鞋子,凉鞋,129,138,S003064
裤子,游泳裤,194,221,S002489
上衣,冲锋衣,118,119,S003783
上衣,冲锋衣,190,207,S000541
鞋子,跑鞋,170,198,S005611
上衣,冲锋衣,143,181,S001516
鞋子,拖鞋,132,165,S007063
鞋子,跑鞋,79,104,S009155
鞋子,跑鞋,82,82,S005056
上衣,T恤,91,99,S000343
裤子,中裤,84,126,S004787
裤子,长裤,194,210,S007917
鞋子,凉鞋,143,179,S000444
裤子,中裤,65,102,S003496
上衣,羽绒服,149,177,S008331
裤子,游泳裤,172,185,S005689
鞋子,拖鞋,107,119,S006833
裤子,游泳裤,136,150,S004048
鞋子,凉鞋,157,194,S003360
鞋子,跑鞋,60,84,S003905
鞋子,凉鞋,170,172,S008445
裤子,游泳裤,83,89,S001194
上衣,冲锋衣,85,119,S009669
裤子,中裤,85,125,S006444
鞋子,凉鞋,180,205,S005567
上衣,羽绒服,161,161,S009113
裤子,中裤,122,127,S009075
裤子,中裤,116,123,S005349
裤子,游泳裤,77,119,S008518
鞋子,跑鞋,90,138,S005850
鞋子,凉鞋,78,103,S003143
上衣,羽绒服,156,198,S009106
上衣,T恤,179,222,S005127
裤子,游泳裤,157,179,S008541
鞋子,跑鞋,99,118,S004318
鞋子,拖鞋,74,109,S008970
裤子,长裤,194,231,S001803
上衣,羽绒服,190,218,S001390
鞋子,跑鞋,170,175,S005278
裤子,中裤,148,152,S003354
鞋子,凉鞋,101,130,S001636
鞋子,拖鞋,95,116,S002027
裤子,中裤,79,86,S002800
裤子,长裤,130,149,S008032
上衣,T恤,145,176,S005681
上衣,冲锋衣,146,172,S002594
鞋子,跑鞋,145,191,S001358
裤子,长裤,73,103,S007481
上衣,T恤,138,149,S001532
鞋子,拖鞋,62,92,S007841
裤子,游泳裤,171,211,S004912
裤子,长裤,163,175,S006175
裤子,中裤,98,100,S005313
上衣,羽绒服,106,115,S005628
裤子,游泳裤,82,101,S001656
上衣,冲锋衣,114,117,S001249
裤子,长裤,86,124,S000316
裤子,中裤,68,79,S006899
裤子,长裤,185,219,S006452
上衣,羽绒服,66,68,S009346
裤子,中裤,198,201,S009695
鞋子,拖鞋,62,94,S004930
鞋子,跑鞋,125,145,S004415
上衣,羽绒服,181,214,S001618
鞋子,拖鞋,136,146,S003719
裤子,中裤,109,149,S007095
上衣,冲锋衣,91,139,S009567
鞋子,凉鞋,135,156,S001376
鞋子,拖鞋,121,140,S005368
上衣,冲锋衣,101,117,S009905
裤子,游泳裤,58,87,S002541
上衣,冲锋衣,69,76,S009682
裤子,中裤,115,125,S008165
上衣,冲锋衣,54,102,S008786
裤子,长裤,83,89,S009335
裤子,中裤,183,198,S003317
鞋子,凉鞋,140,151,S002950
上衣,T恤,170,173,S007026
鞋子,拖鞋,163,175,S006336
裤子,长裤,125,150,S001986
裤子,长裤,64,111,S003678
鞋子,跑鞋,99,104,S005245
裤子,中裤,98,135,S000067
上衣,T恤,53,96,S008400
鞋子,拖鞋,194,223,S001032
裤子,游泳裤,188,213,S008334
上衣,冲锋衣,198,207,S001792
鞋子,跑鞋,110,149,S006856
鞋子,跑鞋,82,87,S003109
裤子,长裤,122,127,S003413
上衣,羽绒服,165,200,S000142
上衣,冲锋衣,68,108,S002974
裤子,长裤,135,176,S004212
上衣,冲锋衣,179,207,S001126
裤子,游泳裤,147,189,S008166
裤子,游泳裤,149,167,S001780
鞋子,跑鞋,114,143,S008504
鞋子,拖鞋,145,145,S004265
裤子,游泳裤,189,228,S000028
鞋子,拖鞋,105,111,S001940
上衣,冲锋衣,125,155,S003895
上衣,冲锋衣,75,106,S008346
裤子,游泳裤,103,107,S002439
裤子,游泳裤,114,130,S007296
上衣,冲锋衣,130,159,S000054
鞋子,拖鞋,65,66,S006223
上衣,T恤,101,137,S003056
鞋子,凉鞋,115,129,S005696
裤子,中裤,83,98,S004692
上衣,冲锋衣,60,102,S008760
裤子,游泳裤,131,133,S004798
上衣,冲锋衣,72,89,S007777
鞋子,凉鞋,197,207,S000325
上衣,羽绒服,149,192,S005049
裤子,游泳裤,157,182,S009739
裤子,长裤,174,185,S007964
上衣,T恤,180,199,S007740
上衣,T恤,94,115,S009720
裤子,游泳裤,50,89,S004867
裤子,游泳裤,74,115,S000636
鞋子,拖鞋,75,76,S008394
上衣,冲锋衣,97,133,S002759
裤子,长裤,174,223,S008573
裤子,游泳裤,117,148,S000632
上衣,羽绒服,101,147,S006645
裤子,中裤,154,201,S007373
鞋子,跑鞋,69,90,S004527
裤子,中裤,151,182,S002247
鞋子,拖鞋,137,171,S000692
鞋子,拖鞋,181,224,S003582
裤子,长裤,54,71,S004782
裤子,游泳裤,116,118,S003511
裤子,游泳裤,171,201,S005675
鞋子,拖鞋,187,201,S002882
裤子,长裤,52,64,S003247
上衣,羽绒服,197,234,S007870
鞋子,凉鞋,55,80,S005973
鞋子,拖鞋,52,65,S007924
鞋子,拖鞋,144,167,S004142
鞋子,拖鞋,186,218,S003219
鞋子,跑鞋,187,233,S008615
鞋子,凉鞋,199,208,S008948
裤子,中裤,56,61,S004829
裤子,中裤,199,223,S006750
裤子,游泳裤,79,118,S003771
鞋子,跑鞋,87,122,S005619
鞋子,凉鞋,178,212,S001326
上衣,冲锋衣,88,91,S008563
鞋子,拖鞋,54,87,S002103
鞋子,凉鞋,199,215,S009522
上衣,T恤,51,95,S000687
上衣,冲锋衣,84,107,S005065
鞋子,拖鞋,100,111,S005183
鞋子,凉鞋,105,108,S004911
上衣,羽绒服,65,79,S002185
裤子,游泳裤,102,136,S000742
上衣,T恤,64,76,S000226
鞋子,跑鞋,162,167,S007349
鞋子,跑鞋,158,161,S006928
裤子,长裤,163,190,S004869
上衣,羽绒服,98,144,S007708
裤子,中裤,91,139,S004158
鞋子,跑鞋,137,178,S008932
上衣,T恤,167,202,S002550
鞋子,凉鞋,98,142,S003641
上衣,冲锋衣,153,164,S006771
裤子,游泳裤,178,221,S003879
裤子,中裤,94,141,S004593
上衣,羽绒服,103,133,S006742
裤子,长裤,58,93,S004528
鞋子,拖鞋,186,193,S003284
裤子,长裤,171,177,S005920
上衣,冲锋衣,75,106,S009758
鞋子,跑鞋,125,166,S007853
裤子,中裤,96,134,S000111
裤子,长裤,123,137,S007098
上衣,T恤,61,73,S006103
裤子,长裤,102,106,S005187
鞋子,凉鞋,125,170,S002713
鞋子,拖鞋,52,89,S001693
裤子,中裤,111,113,S002706
上衣,冲锋衣,161,168,S008057
裤子,游泳裤,188,227,S005608
鞋子,跑鞋,162,165,S006746
裤子,游泳裤,132,132,S002792
鞋子,跑鞋,57,94,S006536
上衣,T恤,191,214,S007148
上衣,冲锋衣,61,84,S000475
裤子,长裤,195,231,S000286
裤子,长裤,71,93,S009833
上衣,羽绒服,161,185,S004644
裤子,长裤,171,206,S001331
鞋子,跑鞋,150,188,S001193
上衣,T恤,130,139,S006322
裤子,游泳裤,196,220,S009309
上衣,羽绒服,125,129,S009265
鞋子,拖鞋,106,136,S009533
鞋子,凉鞋,63,104,S004637
鞋子,拖鞋,99,103,S008511
裤子,游泳裤,124,136,S009625
鞋子,凉鞋,93,96,S006677
上衣,T恤,66,81,S000933
上衣,羽绒服,89,94,S006039
鞋子,跑鞋,177,224,S000942
裤子,中裤,71,92,S006462
裤子,中裤,75,116,S008738
鞋子,凉鞋,140,179,S002791
上衣,T恤,192,209,S007595
裤子,游泳裤,61,84,S005390
裤子,中裤,69,76,S000062
裤子,游泳裤,161,176,S008788
上衣,羽绒服,151,166,S006697
鞋子,拖鞋,148,188,S002984
鞋子,拖鞋,55,98,S002451
上衣,T恤,133,159,S002155
上衣,冲锋衣,57,103,S007150
鞋子,拖鞋,89,133,S003776
鞋子,跑鞋,65,70,S000773
上衣,冲锋衣,57,58,S004381
鞋子,跑鞋,62,77,S002653
鞋子,拖鞋,160,165,S008306
裤子,长裤,81,93,S000389
上衣,T恤,134,160,S000072
上衣,冲锋衣,84,96,S002936
裤子,游泳裤,117,143,S008695
裤子,游泳裤,118,142,S002347
裤子,中裤,124,129,S007929
上衣,冲锋衣,196,223,S000660
裤子,中裤,73,75,S002582
上衣,冲锋衣,51,58,S007413
裤子,游泳裤,75,116,S006087
鞋子,凉鞋,71,117,S008759
鞋子,拖鞋,197,244,S000584
上衣,冲锋衣,151,193,S002979
鞋子,跑鞋,179,228,S002705
上衣,T恤,120,142,S009823
上衣,羽绒服,85,127,S006886
鞋子,凉鞋,110,141,S009067
上衣,羽绒服,189,202,S001741
裤子,长裤,93,130,S004980
鞋子,拖鞋,198,201,S000328
裤子,中裤,136,182,S000136
裤子,中裤,129,177,S007457
裤子,游泳裤,88,111,S000728
裤子,游泳裤,64,65,S008624
裤子,中裤,106,146,S009299
上衣,冲锋衣,65,105,S005408
裤子,游泳裤,63,65,S007401
鞋子,跑鞋,108,151,S007528
上衣,羽绒服,56,71,S000560
鞋子,拖鞋,101,140,S000410
鞋子,拖鞋,136,174,S007571
鞋子,拖鞋,153,198,S000228
鞋子,拖鞋,52,94,S003213
裤子,中裤,155,202,S004561
鞋子,拖鞋,90,128,S009343
鞋子,跑鞋,116,150,S001778
裤子,中裤,69,79,S007208
裤子,长裤,80,111,S009488
裤子,游泳裤,116,142,S007614
鞋子,凉鞋,104,122,S002605
鞋子,跑鞋,58,69,S006239
裤子,中裤,111,134,S008075
裤子,中裤,107,144,S005915
裤子,长裤,187,233,S003059
上衣,羽绒服,79,114,S004328
鞋子,凉鞋,60,80,S000554
裤子,长裤,97,119,S000545
鞋子,跑鞋,134,178,S002756
裤子,长裤,103,144,S003529
鞋子,拖鞋,52,88,S002570
上衣,T恤,84,105,S002266
上衣,冲锋衣,137,169,S002486
鞋子,拖鞋,94,115,S009137
鞋子,跑鞋,78,122,S001619
鞋子,拖鞋,140,163,S001034
鞋子,凉鞋,53,78,S000101
鞋子,跑鞋,173,216,S002911
鞋子,凉鞋,173,189,S006955
上衣,羽绒服,135,183,S001502
鞋子,凉鞋,183,200,S007873
鞋子,跑鞋,82,82,S002548
裤子,长裤,87,99,S001015
裤子,中裤,109,138,S002395
上衣,T恤,171,184,S003289
裤子,长裤,79,87,S008569
上衣,冲锋衣,129,136,S007227
